package|requirement
minideblib|
g-pypi|
z3c.layer|
borg.localrole|setuptools
borg.localrole|
borg.localrole|zope.deferredimport
borg.localrole|zope.interface
z3c.csvvocabulary|
uuid|
quizdrill|
python-edje|
z3c.pagelet|
z3c.form|setuptools
z3c.form|
z3c.form|zope.event
z3c.form|zope.interface
z3c.form|zope.schema
z3c.form|zope.app.container
z3c.form|lxml
z3c.form|zc.sourcefactory
z3c.form|zope.testing
zfec|
python-evas|
zopyx.slimp|
TracCondFields|
jquery.layer|
gibe|
z3c.macro|setuptools
z3c.macro|
z3c.macro|zope.interface
z3c.macro|zope.schema
z3c.macro|zope.testing
numcaptcha|
borg.project|
TGExtJS|
jquery.jsonform|
DeliciousAPI|
dap.plugins.grib2|
xcbl|
EasyExtend|
python-ecore|
Hinagiku|
DAXFi|
WaitForIt|
nosetty|
mez_xml|
z3c.formdemo|
pygtk-shell|
jquery.javascript|
z3c.formui|setuptools
z3c.formui|
estraiernative|
python-emotion|
jquery.widget|
simplesettings|
twAjaxTools|
IrssiNotifier|
SearchBar|
tagging|
loopy|
