package|requirement
cauldron-notebook|pandas
cauldron-notebook|numpy
cauldron-notebook|
cauldron-notebook|beautifulsoup4
cauldron-notebook|requests
cauldron-notebook|waitress
cauldron-notebook|bokeh
cauldron-notebook|matplotlib
cauldron-notebook|plotly
cauldron-notebook|seaborn
vsc-install|
django-media-fixtures|Django
django-media-fixtures|check-manifest
django-media-fixtures|coverage
pythainlp|requests
pythainlp|tinydb
pythainlp|
pythainlp|PyYAML
pythainlp|numpy
pythainlp|pandas
pythainlp|emoji
pythainlp|epitran
pythainlp|gensim
pythainlp|nltk
keystone-engine|
atropos|
atropos|khmer
atropos|progressbar2
atropos|tqdm
cfdilib|
twitterscraper|
os-package-registry|elasticsearch
os-package-registry|
buttercms-python|requests
opsdroid|
cffi-glpk|
biff|
weixin-sdk|
popcorn|
nester160712|
nester-sravs|
jutge|future
jutge|enum34
pdf_extractor|
zonecheck|
zonecheck|future
zonecheck|dnspython
RTCDataTypeAdaptor|
desmod|simpy
desmod|
desmod|PyYAML
pyGlobalPlatform|
rmotr_b7_c2_g1_jobs_detector|
git-tidbit|
vigimeteo|
wagtailatomicadmin|Django
wagtailatomicadmin|wagtail
onebot|irc3
onebot|wheel
onebot|lfmh
onebot|musicbrainzngs
onebot|beautifulsoup4
onebot|html5lib
onebot|requests
mcpartools|
dj-txmoney|
chord2vec|
KettleParser|
csodium|
gcc_subnets|
gitfolio|
pypi2cwl|
django-auth0-auth|
yadage|
pythoncielo3|
pokemon-go-up|
donkey_scraper|
s_read|
pinax-events|
pinax-events|django-imagekit
pinax-events|Markdown
zirc|six
zirc|
get-weather-data|
easyshell|
clcomuna|
pyfeld|
fctdl|
l20n|
django-hesab|
qtplot|
django-usage|
ckanext-syndicate|
hirosql|
doc-diff|
pocha|
lwe-mapper-py2|
hh-ssl-cert-check|
esbanner|
therapist|click
therapist|colorama
therapist|pathspec
therapist|PyYAML
FIFOStr|
terraform_validate|
uncle-nester|
picard_metrics_sqlite|
lovely.esdb|
pintail-asciidoc|
snappy-mpu6050|
FaBoRTC_PCF2129|
rev|
imzml2isa-qt|
tabler|openpyxl
tabler|
tabler|urllib3
tabler|pyexcel-ods3
tabler|requests
Jools|
pogoiv|
pprinter|
foobot|
