package|requirement
24to25|
Achilterm|
Aimelia|
AndpayPyBase|
AutoSongDownload|
BaiduYuyin|
BloomSky-API|
BloomSky-API|requests
Braid|
CAMSA|
CAMSA|ConfigArgParse
CAMSA|Jinja2
CAMSA|bg
CAMSA|biopython
CAMSA|blist
CAMSA|enum-compat
CAMSA|more-itertools
CAMSA|six
CRTT|
CSImportResources|
C_easy|
CaTeX|click
CaTeX|latex
CaseRecommender|numpy
CaseRecommender|pandas
CaseRecommender|scikit-learn
CaseRecommender|scipy
ChainConsumer|
Connor|
Connor|sortedcontainers
Crwy|
Dabo|
DataScryer|requests
Django|tzdata
Django-Abstract-Relations|
DukeDSClient|tenacity
ETLT|
ElasticMock|
Eve-ElasticSearch|
FEW|
FetchNovels|
Flask-Bitmapist|
Flask-Cent|
Flask-Env|
Flask-Filtered-Response|
Flask-OpenAPI|
Flask-Paginated-Response|
Flask-Prometheus|
Flask-Rev|
Flask-SQLAlchemy-Meiqia|
Flask-Weixin-Login|
Flask-Weixin-Pay|
Flask-fluentd|
FlexGet|tzdata
FlexGet|yarl
Flutterwave|
GMDownloader|
GPyM|
GSLab_Tools|
Gallery-Uploader|
GeoNode|dj-pagination
HAllA|
HAllA|PyYAML
HAllA|matplotlib
HAllA|numpy
HAllA|pandas
HAllA|rpy2
HAllA|scikit-learn
HAllA|scipy
HAllA|seaborn
HAllA|sklearn
HAllA|tqdm
HFPythonStudy|
Hat|
HelloPY|
HowLong|
JFNesteR|
Jane2016|
Kyoukai|
Kyoukai|aiohttp
Kyoukai|asphalt
Kyoukai|greenlet
Kyoukai|gunicorn
Kyoukai|h2
Kyoukai|httptools
LIWCtools|
LMSQuery|
Lackey|
Lackey|mouse
Lackey|numpy
Lackey|pyperclip
Lackey|requests
LazyScripts|
Lesson1|
LiStatham_nester|
LinkY|
LitleSdkPython3|
LordKey|
M-LOOP|
MADAM|
MADAM|bidict
MADAM|frozendict
MADAM|piexif
MADAM|sphinx-rtd-theme
Mala|
MingFirstPython|
MirrorMirror2|
Mopidy-16x2LCD|
Mopidy-IRControl|
MrWang_nester|
MufSim|pymuv
MufSim|ssltelnet
MurmurV3|
MyTest_Dollar|
NCTU-Oauth|
NVDA-addonTemplate|
Nester_revised|
OntoContext|
Orange-Infrared|
Orange3-Datasets|
Orange3-Text|conllu
OrderCloud|
PI_INFO_SENDER|
PLEASE|
PLambda|
PLambda|psutil
PasteScript|WSGIserver
PhoneCTL|
PigLatinTranslation|
Pillow|sphinx-removed-in
Pimydoc|
Play-Store-Scraper|
PlotDraw|
PoTrans|click
PoTrans|polib
PoTrans|yandex.translate
Pojen|
Prime_Numbers|
Products.CMFPlone|Products.Sessions
Products.CMFPlone|Products.TemporaryFolder
Products.CMFPlone|ZServer
Products.PloneHotfix20160830|
Products.PluggableAuthService|Products.Sessions
Products.PluggableAuthService|ZServer
Products.Sessions|
Products.Sessions|AccessControl
Products.Sessions|Acquisition
Products.Sessions|Persistence
Products.Sessions|Products.TemporaryFolder
Products.Sessions|ZODB
Products.Sessions|persistent
Products.Sessions|setuptools
Products.Sessions|six
Products.Sessions|transaction
Products.Sessions|zope.interface
Products.TemporaryFolder|
Products.TemporaryFolder|AccessControl
Products.TemporaryFolder|Acquisition
Products.TemporaryFolder|ZODB
Products.TemporaryFolder|setuptools
Products.TemporaryFolder|six
Products.TemporaryFolder|tempstorage
PyAnimeList|
PyCronofy|
PyImage3D|
PyKubeCtl|PyYAML
PyLog2html|
PyMoe|bs4
PyMoe|requests
PyMoe|ujson
PyPIGO|
PyRecs|
PySSO|
PySUS|
PyTreeTools|
PyWechatAPI|
Pyomo|parameterized
Python-Deprecated|
PythonPDF|
QTPyLib|
RSTransaction|
Raitonoberu|
RanCat|
Redis-Sentinel-Url|redis
Remembrall|
SATOSA|pyop
SNPmatch|PyGWAS
SNPmatch|numpy
SNPmatch|pandas
SNPmatch|scikit-allel
SNPmatch|scipy
SPyFFI|
SVN-Ignore|
SafeAPI|
SchemaFactory|
SilentDune-Server|
SimonFirstNester|
SimpleITK|
SiteLinksCheck|
SocialCrawler|
SocialCrawler|colorama
SocialCrawler|requests
SocialCrawler|selenium
SocialCrawler|termcolor
SocialCrawler|tweepy
Solgema.FlowView|
Solgema.RichMenu|
Sonance-Music-Player|
SourceSpell|
StdConfigParser|
TinyFastSS|
Tom_20160826|
TravelTogether-Django|
TypedNamedTuple|
UniversalWebScraping|
UnrealCV|
VPNocchio|
VarP|
WSGIserver|
Webstack-Flask-JWT|
WemooAgent|
WesleyChang_nester|
XD-Docker|
XD-Docker|requests
XD-Docker|requests-unixsocket
XStatic-angular-ui-router|
XStatic-lodash|
XStatic-smart-table|
Yanpj|
YoutubetoMp3|
ZServer|
ZServer|AccessControl
ZServer|Acquisition
ZServer|ExtensionClass
ZServer|Persistence
ZServer|ZConfig
ZServer|ZODB
ZServer|sdnotify
ZServer|setuptools
ZServer|transaction
ZServer|zExceptions
ZServer|zdaemon
ZServer|zope.component
ZServer|zope.container
ZServer|zope.contenttype
ZServer|zope.deferredimport
ZServer|zope.event
ZServer|zope.interface
ZServer|zope.lifecycleevent
ZServer|zope.processlifetime
ZServer|zope.schema
ZServer|zope.testing
a-sync|
aaappp_nester|
aasemble|
aasemble.deployment|
abel-airflow|
abmishra_nester|
accenter|
acetone|
adafruit-ampy|click
adafruit-ampy|pyserial
adafruit-ampy|python-dotenv
adaptive_binning_chisquared_2sam|
afplot|
afplot|click
afplot|matplotlib
afplot|numpy
afplot|pandas
afplot|progressbar2
afplot|seaborn
agaveflask|
ahorn|
aiman|
aimlbotkernel|
aio-tinder|
aio-tinder|Logbook
aio-tinder|aiodns
aio-tinder|aiohttp
aio-tinder|cchardet
aio-tinder|chardet
aio-tinder|coverage
aio-tinder|multidict
aio-tinder|pytest
aio-tinder|pytest-asyncio
aio-tinder|pytest-cov
aio-tinder|ujson
aioconsole|
aioes|yarl
aiographite|
aiohttp|yarl
aiohttp_tests|
aiozk|
albatross_extras|
alembic_pastedeploy|
all2vec|annoy
all2vec|boto3
all2vec|dill
all2vec|numpy
all_search_module|
allya.nestedconfigparser|
altitude|
ambivert|
amigo|
amira|boto3
amira|osxcollector-output-filters
amira|simplejson
amplikyzer2|
amspy|
aneel|
anndi|
anonymizer|
aodh|tenacity
aozora-cli|
ap_python_sdk|requests
apertium_lint|
appframer|
approved|
apt-history|
ar_too|
arabicscript|
arclist|
arearec|
arlpy|
artifacia|
aschedule|
ascii|
asciify|click
asterix-decoder|
astroabc|
asyncwatch|
athemala|
atwiki-python|
atx-androguard|
audiotrans|
audiotrans-transform-fft|
audiotrans-transform-istft|
audiotrans-transform-stft|
aumbry|
aumbry|alchemize
aumbry|boto3
aumbry|cryptography
aumbry|pike
aumbry|requests
aumbry|six
autoRebootTest|
auto_ml|
auto_ml|dill
auto_ml|numpy
auto_ml|pandas
auto_ml|pathos
auto_ml|python-dateutil
auto_ml|scikit-learn
auto_ml|scipy
auto_ml|tabulate
autoenv|
autolux|
automationapi|
average-pixels|Pillow
average-pixels|numpy
average-pixels|requests
average-pixels|scipy
avilabsutils|
avinit|CairoSVG
avinit|cairocffi
avro-gen|
awordaday|
aws-acl-helper|
aws-acl-helper|aioredis
aws-acl-helper|asyncio
aws-acl-helper|boto3
aws-acl-helper|botocore
aws-acl-helper|click
aws-acl-helper|configparser
aws-adfs|requests-negotiate-sspi
aws-amicleaner|argparse
aws-amicleaner|awscli
aws-amicleaner|blessings
aws-amicleaner|boto
aws-amicleaner|boto3
aws-amicleaner|prettytable
awseipext|
awsgi|
awslambdamonitor|
awsudo|
axp209|smbus2
aztecdecoder|
azure-mgmt-dns|
azure-mgmt-dns|azure-common
azure-mgmt-dns|azure-mgmt-nspkg
azure-mgmt-dns|msrest
azure-mgmt-iothub|
azure-mgmt-iothub|azure-common
azure-mgmt-iothub|msrest
b3notify|
b88d80170_fake_data|
babis|six
backpack|
badfish|
baff|
bam-readgroup-to-json|
bam-readgroup-to-json|pandas
bamboo_api_v2|
bamos_opt|
bamplot|
bandit-client|requests
bandit-client|simplejson
bandit-client|six
banditvis|
bap|
barracks_sdk|
barrett|
barrett|matplotlib
barrett|numpy
barrett|scipy
baseplate|
baseplate|advocate
baseplate|cassandra-driver
baseplate|gevent
baseplate|kazoo
baseplate|kombu
baseplate|objgraph
baseplate|prometheus-client
baseplate|pymemcache
baseplate|pyramid
baseplate|python-json-logger
baseplate|redis
baseplate|redis-py-cluster
baseplate|requests
bbcondeparser|
bcTesting|
bdss-client|colorlog
bdss-client|requests
bdss-client|six
bdss-client|voluptuous
bear_installation_tool|
beddit-python|
beehve|
beehve|Django
beehve|Pillow
beehve|dj-database-url
beehve|django-allauth
beehve|django-avatar
beehve|django-bootstrap3
beehve|django-bower
beehve|django-braces
beehve|django-cache-url
beehve|django-celery
beehve|django-configurations
beehve|django-custom-user
beehve|django-debug-toolbar
beehve|django-extensions
beehve|django-floppyforms
beehve|django-localflavor
beehve|django-markdown-deux
beehve|easy-thumbnails
beehve|gunicorn
beehve|pytz
beehve|raven
beehve|shortuuid
beeprint|
behave-parallel|
behave-rest|
beryl|
betatim-fragala|
betatim-fragala|matplotlib
betatim-fragala|numpy
betatim-fragala|scikit-learn
betatim-fragala|scipy
bgpmon|
bibfix|
bigchaindb-driver|
bigheads|
bijection|pycryptodome
bin2qr|
biocommons.seqrepo|
biocommons.seqrepo|bioutils
biocommons.seqrepo|coloredlogs
biocommons.seqrepo|ipython
biocommons.seqrepo|requests
biocommons.seqrepo|six
biocommons.seqrepo|tqdm
biocommons.seqrepo|yoyo-migrations
bitc|
bitrix24-python-sdk|
bkmaker|
blind_magic|
blinktrade|
blot|
bluemix-service-discovery|
blynkapi|
bobot|
bojack|
bolt-ta|
bookbook|
bookbook|nbconvert
bookbook|pandocfilters
bookpy|
boompy|
bootable-usb|
boto3_retry|boto3
boto3_retry|retrying
boto3_retry|wrapt
bottle-tweepy|
bowtie|
bowtie|click
bowtie|eventlet
bprc|
brainyquote|beautifulsoup4
brainyquote|requests
brasil.gov.vlibrasnews|
brasil.gov.vlibrasnews|Products.CMFPlone
brasil.gov.vlibrasnews|plone.api
brasil.gov.vlibrasnews|plone.app.layout
brasil.gov.vlibrasnews|plone.app.registry
brasil.gov.vlibrasnews|plone.autoform
brasil.gov.vlibrasnews|plone.behavior
brasil.gov.vlibrasnews|plone.dexterity
brasil.gov.vlibrasnews|plone.memoize
brasil.gov.vlibrasnews|plone.supermodel
brasil.gov.vlibrasnews|requests
brasil.gov.vlibrasnews|setuptools
brasil.gov.vlibrasnews|zope.component
brasil.gov.vlibrasnews|zope.i18nmessageid
brasil.gov.vlibrasnews|zope.interface
brasil.gov.vlibrasnews|zope.schema
brein-api|
brewday|
brick_house_cli|
bro-pkg|
bro-pkg|semantic-version
bsnode|
btlejuice|
bubbletools|
buckshot|
buildbot|parameterized
buildbot-profiler|klein
buildbot-profiler|psutil
burp-reports|
burp-reports|arrow
burp-reports|requests
burp-reports|requests-cache
burp-reports|rstcheck
burp-reports|urllib3
burp-reports|validators
bwc-cli|
candybar|
capparselib|parameterized
capy|
casepropods.family_connect_registration|
casetagger|
cassandra-driver|geomet
cassandra-toolbox|
cc|
ccall|
cch|awscli
cch|boto3
cch|click
cch|future
cch|prettytable
cdf2cim|
cdumay-rest-client|
ceilometer-infoblox|
ch03_sketch_volnet|
ch04_sketch_volnet|
ch05_dealinfo_volnet|
cha|
chado|
chado|bcbio-gff
chado|biopython
chado|click
chado|future
chado|wrapt
chalice_view|
challongeranking|
chamberconnectlibrary|
change-bootstrap|
change-build|
changelog-suggest|
changsihengin9|
channels-slack-notifications|
channing|
chefpy|
chegg-marc-condon|
chessmaster|
chidg|
chippy|
chipsec|
ci-jira-releaser|
cib|
cistern|
cite2c|notebook
cite2c|rauth
cite2c|tornado
citrination|
citrination|argparse
citrination|citrination-client
citrination|pyCLI
citrination-client|
classyclient|
clc-export-tool|
cleaner|
cleaningbenchmark|
click-datetime|
climesync|
cloud_pipe|
cloudbridge|tenacity
cloudml|
cloudshell-cp-aws|
cloudshell-cp-aws|attrs
cloudshell-cp-aws|boto3
cloudshell-cp-aws|cloudshell-shell-core
cloudshell-cp-aws|cryptography
cloudshell-cp-aws|jsonpickle
cloudshell-cp-aws|jsonschema
cloudshell-cp-aws|netaddr
cloudshell-cp-aws|retrying
cloudshell-cp-aws|setuptools
cloudshell-cp-vcenter|cloudshell-shell-core
cloudshell-firewall-cisco-asa|
cloudshell-firewall-core|
cloudshell-networking-cisco-aireos|
cloudshell-networking-ericsson-seos|
cloudshell-networking-huawei|
cloudshell-networking-huawei-vrp|
cloudshell-rest-api|
cloudshell-shell-core|
cloudshell-shell-core|jsonpickle
cloudspecs|
cloudy|
cltk|fasttext
clustergrammer|
cmdtree|
cmonkey2|
cmonkey2|beautifulsoup4
cmonkey2|biopython
cmonkey2|cherrypy-cors
cmonkey2|configparser
cmonkey2|lxml
cmonkey2|numpy
cmonkey2|pandas
cmonkey2|rpy2
cmonkey2|scipy
cmonkey2|svgwrite
cmsync|
cnprep|xpinyin
coala-install|
coala-quickstart|
coala-quickstart|coala-bears
coala-quickstart|gemfileparser
coala-quickstart|lxml
coala-quickstart|pyjsparser
coala_bears_create|
cobrad|
cocov|
codetodo|
coffer-container|
cohesion|
collectd-ceilometer-plugin|
collective.behavior.sql|
collective.linguatags|
collective.z3cform.phonewidget|
collective.z3cform.quantitywidget|
comake|
commit-message-validator|
commonutil|
community_detect|
compiletools|
compliancelib|
compose-to-rancher|
compressed-deque|
confeitaria|
confidant-client|
confidant-client|PyYAML
confidant-client|boto3
confidant-client|cryptography
confidant-client|kmsauth
confidant-client|ndg-httpsclient
confidant-client|pyOpenSSL
confidant-client|pyasn1
confidant-client|requests
confidant-client|six
config_tool|
configlib|everett
conllu|
consistent-hash-git|
consuler|
contrail-api-cli|
convo|
coop_html_editor|
coroutx|Werkzeug
coroutx|gevent
correios|
correios_lib|
cortexapi|
couchdb_download_token|
courseraoauth2client|
cover-rage-client|
cover-rage-server|
coverxygen|
cpc.geogrids|
cppmangle|
cpsky|
crackmapexec|aioconsole
craft-ai|
craft-ai|pandas
craft-ai|pytest
craft-ai|python-dateutil
craft-ai|requests
craft-ai|semver
craft-ai|tzlocal
craft-ai|websockets
crawlib|
crawlib|atomicwrites
crawlib|beautifulsoup4
crawlib|diskcache
crawlib|docfly
crawlib|loggerFactory
crawlib|pytest
crawlib|pytest-cov
crawlib|pytest-ordering
crawlib|requests
crawlib|sphinx-jinja
crawlib|sphinx-rtd-theme
crawlib|tabulate
creds|
crowdastro|
cryptosyspki|
cs.app.beyonwiz|
cs.inttypes|
cs.predicate|
cs.rfc2616|
csv.toolkit|
csv.toolkit|Sphinx
csv.toolkit|coverage
csv.toolkit|flake8
csv.toolkit|nose
csv.toolkit|nosy
csv.toolkit|pbbt
csv.toolkit|six
csv.toolkit|sphinx-autobuild
csv.toolkit|twine
csv.toolkit|wheel
csvsqlite3|
ctnamecleaner|
cuebung-helper|
curlify|
cursive|castellan
cursive|cryptography
cursive|oslo.i18n
cursive|oslo.log
cursive|oslo.serialization
cursive|oslo.utils
cursive|pbr
cwl-upgrader|ruamel.yaml
cwl-upgrader|schema-salad
cwl-upgrader|setuptools
cwltest|defusedxml
cwltest|junit-xml
cwltest|schema-salad
cykooz.buildout.venv|
cykooz.buildout.venv|pytest
cykooz.buildout.venv|setuptools
cykooz.buildout.venv|virtualenv
cykooz.buildout.venv|zc.buildout
cyrss|
d-clean|click
daemail|
daemail|attrs
daemail|click
daemail|python-daemon
dal-admin-filters|django-autocomplete-light
dallasMQTT|
damtsavi-core|python-iptables
damtsavi-core|python-systemd
danmu|requests
darfortie|
databench|localcrawl
datamountaineer-schemaregistry|
datapackage-pipelines|
datapackage-pipelines|awesome-slugify
datapackage-pipelines|cachetools
datapackage-pipelines|celery
datapackage-pipelines|click
datapackage-pipelines|datapackage
datapackage-pipelines|globster
datapackage-pipelines|mistune
datapackage-pipelines|pylama
datapackage-pipelines|python-dateutil
datapackage-pipelines|redis
datapackage-pipelines|requests
datapackage-pipelines|ujson
datasets|conllu
datasets|transformers
datastore_layer|
dateparser|fasttext
dateutilsmit|
daydayup|
db_util|
dbf_read_iffy|
dbgap_to_owl|
dbod-api|
dc2dr|
dc2dr|PyYAML
dc2dr|pytsort
dcos-marathon|
dcos-shakedown|
ddldump|
debinterface|
deblur|
deploycron|
depman|
depman|syn
devpi-tools|requests
dformat|
diandao|
dictsheet|
diff-highlight-tokens|
dingdingding|
dirpy|
discosub|click
discurses|
disentangler|
dj-auth|
dj-kits|
dj-pagination|Django
dj-sso-client2|
django-activeview|
django-adldap-sync|
django-admin-row-actions|
django-arctic|
django-arctic|setuptools
django-auth-email|
django-beanstalkd|django-six
django-bootstrap-calendar|
django-bootstrap-pagination-vinta|
django-chaas-backend|
django-channels-panel|
django-channels-presence|
django-cloudinary-storage|cloudinary
django-cloudinary-storage|python-magic
django-cloudinary-storage|requests
django-datalogger|
django-deletes|
django-discord-bind|Django
django-discord-bind|django-appconf
django-discord-bind|requests-oauthlib
django-dynamic-formsets|
django-easy-fixture|Django
django-elastic|
django-envelope-save|
django-epfl-utils|
django-excel-response2|django-six
django-explain|
django-fakeinline|
django-fancy-feast|
django-file-validator|
django-gapc-storage|
django-gist-embed|
django-git-submodules|
django-github-webhook27|
django-gp-auth|
django-guardian-on-wheels|
django-happymailer|
