package|requirement
Anagrammer|
ConfigAdministrator|
FelloWiki|
ISPManCCP|
LyricSearch|
Migration|
NetCube|
NonMockObjects|
PDIS-XPath|
PyOpenGL|
SE|
TestGen4Web-Python|
TheMingBlogger|
TracHTTPAuth|
TracPrivateTickets|
TracPygments|
TracRobotsTxt|
Zenoss-Plugins|
dap.plugins.gdal|
dap.plugins.grads|
dap.plugins.hdf5|
dap.plugins.matlab|
dap.plugins.netcdf|
dap.plugins.sql|
dap.responses.html|
dap.responses.json|
dap.responses.wms|
fluid|
icalendar|
ldapadapter|
ldappas|
mwparser|
mysql-pyrex|
netCDF4|
ore.svn|
petsc4py|
processing|
pupynere|
pyspf|
pywilima|
rdfadict|
registration|
shakespeare|
spoonrpc|
svnrepo|
tg2exe|
tgmigrate|
thredds|
tramline|
wc.cookiecredentials|
wc.textpage|
wc.worldcookeryskin|
wsgiakismet|
z3c.pluggabletemplates|
zc.recipe.cmmi|
zc.recipe.cmmi|setuptools
