package|requirement
2or3|
Animapy|
AoikBookmarksToFiles|
AoikI18n|
AoikImportUtil|
AoikPyMoPa|
AoikSixyIO|
AoikUrlToFile|
AoikWinProcKill|
AoikWinWhich|
ArangoDjango|
AuditBWC|
BTEdb|
Beetle-Image-Compressor|
Beetle-Markdown|
Beetle-Preview|
Beetle-S3Uploader|
BicycleDataProcessor|
BinKeul|
Burki_Module|
CFPropertyList|
CLRS|
ChatterBot|
ChatterBot|python-dateutil
ChatterBot|pytz
CodeCLI|
CodeHarvester|
Cohorte-Herald|
CommonFileAPIForPython|
ComunioPy|
Crondog-Client|
Dcluster|
Dealing|
DecipherAPI|
Django-Pushy|
DwaPython|
EinSumConv|
Fabric|pathlib2
Fantasy_Basketball|
Felix|
Flask-Factory|
Flask-GCM|
GeobricksDownloader|
GeobricksMODIS|
GettyArt|
GitSyncLib|
GlideRecord|
HackerNewsAPI|
Hangman|
Hatak_Auth|
Hatak_Flashmsg|
Hatak_Formskit|
Is_this_a_prime_number|
JobsMicrosoftGOod|
JqPyCharts|
Khayyam3|
Kivy|pytest-benchmark
LCONF|
LowVoltage|
MakeItSense|
MiModD|
Micromigrate|
MongoContentManager|
Mopidy-AudioAddict|
Mopidy-GPIO|
Mopidy-Simple-Webclient|
MorfDict|
NYPL|
OdooRPC|
OpenRCV|
PeakUtils|
PeakUtils|numpy
Peeper|
Phidgets|
Pillow|olefile
Prime_Factor_Calculator|
ProbPy|
Products.mediaLink|
Products.mediaPersons|
PyDbLite|
PyInference|
PyKrige|
PyKrige|matplotlib
PyKrige|numpy
PyKrige|numpydoc
PyKrige|pytest
PyKrige|pytest-cov
PyKrige|scikit-learn
PyKrige|sphinx-rtd-theme
PyKrige|sphinxcontrib-napoleon
PyLTI|
PyLucid|bootstrap-env
PyMVGLive|
PyMaxflow|
PyMediaRSS2Gen|PyRSS2Gen
PyOscope|
PySpeedIT|
PyToggl|
PyVX|
Pycolor|
Pygbutton|
Pyramid-Igniter|
Raspstat|
RpiI2CLCD|
Ruaumoko|
SQLConstruct|
SVC|
SYTAD|
ScriptLogger|
SiteMiner|
SpiNNMachine|
SpiNNMan|
SpiNNaker_DataSpecification|
SpiNNaker_PACMAN|
Steganocrypto|
StreamDecompressor|
Superdesk-Server|
Templator|
ThorlabsPM100|
Tic-Tac-Pi|
TimeDiff|
TinySpider|
TornRPC|
TracMovieMacro|
Unscramble_Me|
VMCloak|
Vagrantor|
Vaultier|
WebCore|flup6
WebCore|pathlib2
XD-tool|sh
Xlsxcursor|
YORM|pathlib2
abbreviate|
accordion_presentation|
acitoolkit|
aclhound|
addressify|
admin-extra-urls|
admin-extra-urls|autopep8
admin-extra-urls|check-manifest
admin-extra-urls|coverage
admin-extra-urls|django-webtest
admin-extra-urls|factory-boy
admin-extra-urls|flake8
admin-extra-urls|pep8
admin-extra-urls|pyquery
admin-extra-urls|pytest
admin-extra-urls|pytest-cov
admin-extra-urls|pytest-django
admin-extra-urls|pytest-echo
admin-extra-urls|pytest-pythonpath
admin-extra-urls|readme
admin-extra-urls|wheel
afapi|
agamotto|
aioes|
aioes|aiohttp
aipsetup|
aldryn-people|
aldryn-snippet|
amazon-kclpy|
amigocloud|
amoniak|
anhima|
anybox.pg.odoo|
api_hour|
apicPython|
apic_python|
arbitor|
arduino_device|
argparsedialog|
argumentsprocessor|
artcat|
articledownloader|
aserializer|
asyncore_patch|
atom|
atomicpress|
atomos|
att|
auspost-apis|
awesome_lib|
aws-voyeur|
awsclpy|
awsebcli|
azure-batch-apps|
b2btest|pathlib2
b3j0f.aop|
b3j0f.utils|
bai-indexer|
barcodegen|
base58|pytest-benchmark
bdgt|
bdt_8chan|
beautifulsoupselect|
bird|
blackbird|
block-io|
block-io|base58
block-io|pycryptodome
block-io|requests
blockchain|
blockdiagcontrib-tex|
blockspring|requests
blocktrail-sdk|
boadata|
bobsleigh|
bobsleigh_seddonym|
bogus|
boiseopensourcedemo|
boondoggle|
bootstrap-env|cookiecutter
bootstrap-env|packaging
bottle-api|
bottle-logging|
bottom|
bpp|
bprofile|
brabbel|
brasil.gov.portal|plone.app.stagingbehavior
btcturk_client|
budgetdatapackage|
buildparser|
bumpr|mkdocs
c2c.template|
c2c.template|Jinja2
c2c.template|Mako
c2c.template|PyYAML
c2c.template|bottle
caerbannog|
caimaoy_util|
capdRedHomPy|
capparselib|
capparselib|chardet
capparselib|coverage
capparselib|coveralls
capparselib|lxml
capparselib|nose
capparselib|python-dateutil
capparselib|twine
capsul|nipype
capysule|
car_wash_queueing|
ccsnmultivar|
cdap-auth-client|
cdap-stream-client|
certdata|
chalmers|
channelstream|
channelstream|coverage
channelstream|gevent
channelstream|itsdangerous
channelstream|marshmallow
channelstream|mock
channelstream|mypy
channelstream|pyramid
channelstream|pyramid-jinja2
channelstream|pytest
channelstream|python-dateutil
channelstream|requests
check_x224|
checkbed|
checkouts|
chembl_core_db|
cider|
cijfergemiddelde|
cindy_test|
cish|
ckanapi-exporter|
ckanext-budgets|
ckanext-deadoralive|
ckanext-eurovoc|
ckanext-openspending|
classymq|
clockcarlos|
cloud-bdii-provider|
cloudmesh|
cloudwatch-to-graphite|
clyent|
cmsplugin-ink-news|
cmsplugin-plaintext-djangocms3|
cmsplugin-sections|
cmsplugin_tab_ui|
cnh|
cognate|
colander_jsonschema|
collective.cachepurger|
collective.civicrm|
collective.futures|
collective.futures|Products.CMFPlone
collective.futures|futures
collective.futures|plone.transformchain
collective.futures|setuptools
collective.futures|zope.globalrequest
collective.geotransform|
collective.js.cycle2|
collective.js.knockout|
comment-builder|
conceptpower-api|
consulconf|
context-io-2|
cookiecutter-pypackage-minimal|
cottontail|
count_min_sketch|
countvar|
coursera-downloader|
coursera_offline|
cpmoptimize|
cppman|
craftar|
crepopy|
croco|
cs.auth.facebook|
cs.auth.twitter|
cs.video|
csputils|
cssq|
csvcleaner|
ctox|
cubicweb-i18nfield|cubicweb
cubicweb-i18nfield|cubicweb-card
cubicweb-massmailing|
cubicweb-pyramid|
cubicweb-wsme|
curco|
cythrust|
dadrin_pyutils|
daflsim|
dapp|
datemike|
dawn|
db.py|
deadoralive|
decimalize|
demographica|
details|
detektor|
devbliss-jazz|
diagram|
dictmerge|
didelcli|
digimat.ebus|
digitalocean_to_sshconfig|
dj-stripe|mkdocs
dj-tornado|
dj.choices|
djangae|
django-FIUT|
django-active-login-required|
django-add-get-parameters|
django-admin-easy|
django-adminrestrict|
django-anonymous-notification|
django-arakoon-cache|
django-aws|
django-better-filter-widget|
django-bisnode|
django-bootstrap3-wysihtml5x|
django-cachalot|Django
django-cachedpaginator|
django-charitychecker|
django-cities-teryt|
django-common-templatetags|
django-compat|
django-conman|django-polymorphic
django-debug-toolbar-template-profiler|django-debug-toolbar
django-debug-toolbar-template-profiler|wrapt
django-easy-contact|
django-easy-contact-setup|
django-easy-currencies|
django-ecl-tools|
django-email-confirm-la|
django-entity-history|
django-exceptions|
django-fanout|
django-field-cryptography|
django-filepages|
django-filters-mixin|
django-fm|
django-fobi|
django-fretboard|tango-voting
django-generate-fixtures|
django-gm2m|
django-grip|
django-groups-manager|
django-groups-manager|django-mptt
django-hashbrown|
django-hmin|
django-idmap|
django-influxdb-metrics|
django-influxdb-metrics|influxdb
django-influxdb-metrics|python-server-metrics
django-kewl|
django-kidocare|
django-kidoredis|
django-kidotest|
django-kvtags|
django-laconicurls|
django-languages-plus|
django-languages-plus|django-countries-plus
django-laterpay|Django
django-laterpay|laterpay-client
django-ldap-basic-auth|
django-lexicon|
django-location-picker|
django-mama-cas|
django-maskurl|
django-matome|
django-mediamanager|
django-messaging-subscription|
django-metadata|
django-migrations-plus|
django-minipg|
django-oak|
django-oscar-mpesa|
django-pastedeploy-settings|
django-pg-fts|
django-pgcrypto-fields|
django-pile|
django-postgres-dbdefaults|
django-project-settings|
django-reportato|
django-responsive2|
django-rest-assured|
django-rest-assured|djangorestframework
django-rest-assured|six
django-rstamper|
django-runuwsgi|
django-searchbar|
django-service-rating-store|
django-shopify-auth|
django-simple-audit|
django-sitemapper|
django-smart-autoregister|
django-snappy-vumi-bouncer|
django-social-widgets|
django-stashboard|
django-stdimage-serializer|
django-tango|tango-voting
django-tethys_apps|
django-tethys_gizmos|
django-theming|
django-tmdb|
django-token|
django-twilio-sms-2|
django-uc|
django-unity-asset-server-http-client|
django-xor-formfields|
django-zipview|
django_ajax_resp|
django_temporal|
djangocms-css-background|
djangocms-placeholder-attr|
djangocms-timer|
djangofloor|
djangofloor|aiohttp
djangofloor|asyncio-redis
djangofloor|celery
djangofloor|chardet
djangofloor|django-bootstrap3
djangofloor|django-debug-toolbar
djangofloor|django-pipeline
djangofloor|django-redis
djangofloor|django-redis-sessions
djangofloor|gunicorn
djangofloor|pip
djangofloor|psutil
djangofloor|redis
