0,22,254,236,227,100
0,77,254,236,227,100
0,198,254,236,227,100
0,264,254,236,227,100
0,650,254,236,227,100
0,675,254,236,227,100
0,685,254,236,227,100
0,714,254,236,227,100
0,899,254,236,227,100
0,932,254,236,227,100
0,1103,254,236,227,100
0,1211,254,236,227,100
0,1226,254,236,227,100
0,1228,254,236,227,100
0,1315,254,236,227,100
0,1445,254,236,227,100
1,109,254,236,227,100
1,151,254,236,227,100
1,164,254,236,227,100
1,168,254,236,227,100
1,644,254,236,227,100
1,777,254,236,227,100
1,862,254,236,227,100
1,932,254,236,227,100
1,1094,254,236,227,100
1,1118,254,236,227,100
1,1122,254,236,227,100
1,1146,254,236,227,100
1,1180,254,236,227,100
1,1290,254,236,227,100
1,1315,254,236,227,100
1,1385,254,236,227,100
1118,178,254,236,227,100
11,127,254,236,227,100
12,127,254,236,227,100
15,853,254,236,227,100
29,28,254,236,227,100
29,48,254,236,227,100
29,116,254,236,227,100
29,826,254,236,227,100
29,1118,254,236,227,100
32,198,254,236,227,100
32,644,254,236,227,100
32,1405,254,236,227,100
32,1410,254,236,227,100
35,290,254,236,227,100
290,288,254,236,227,100
290,1122,254,236,227,100
42,761,254,236,227,100
761,844,254,236,227,100
761,932,254,236,227,100
761,1089,254,236,227,100
761,1091,254,236,227,100
761,1219,254,236,227,100
761,1290,254,236,227,100
52,178,254,236,227,100
52,279,254,236,227,100
279,193,254,236,227,100
279,718,254,236,227,100
279,841,254,236,227,100
279,1146,254,236,227,100
279,1315,254,236,227,100
56,970,254,236,227,100
56,1321,254,236,227,100
76,933,254,236,227,100
76,1270,254,236,227,100
82,81,254,236,227,100
82,855,254,236,227,100
82,1290,254,236,227,100
83,81,254,236,227,100
83,1290,254,236,227,100
84,81,254,236,227,100
84,198,254,236,227,100
84,246,254,236,227,100
84,271,254,236,227,100
84,579,254,236,227,100
84,581,254,236,227,100
84,826,254,236,227,100
84,1118,254,236,227,100
84,1122,254,236,227,100
84,1226,254,236,227,100
84,1290,254,236,227,100
84,1423,254,236,227,100
84,1455,254,236,227,100
84,1481,254,236,227,100
85,605,254,236,227,100
85,1255,254,236,227,100
86,288,254,236,227,100
86,1315,254,236,227,100
87,967,254,236,227,100
88,893,254,236,227,100
99,613,254,236,227,100
111,118,254,236,227,100
111,322,254,236,227,100
111,711,254,236,227,100
111,801,254,236,227,100
111,892,254,236,227,100
111,893,254,236,227,100
111,912,254,236,227,100
111,933,254,236,227,100
111,1118,254,236,227,100
111,1157,254,236,227,100
111,1277,254,236,227,100
111,1331,254,236,227,100
111,1335,254,236,227,100
111,1365,254,236,227,100
111,1499,254,236,227,100
112,271,254,236,227,100
112,322,254,236,227,100
112,1118,254,236,227,100
112,1481,254,236,227,100
114,196,254,236,227,100
114,383,254,236,227,100
114,945,254,236,227,100
114,1118,254,236,227,100
114,1122,254,236,227,100
114,1126,254,236,227,100
114,1146,254,236,227,100
114,1290,254,236,227,100
114,1468,254,236,227,100
114,1473,254,236,227,100
119,666,254,236,227,100
126,116,254,236,227,100
126,125,254,236,227,100
135,167,254,236,227,100
135,893,254,236,227,100
145,456,254,236,227,100
145,488,254,236,227,100
148,22,254,236,227,100
148,144,254,236,227,100
148,145,254,236,227,100
148,146,254,236,227,100
148,149,254,236,227,100
148,407,254,236,227,100
148,416,254,236,227,100
148,428,254,236,227,100
148,456,254,236,227,100
148,476,254,236,227,100
148,482,254,236,227,100
148,506,254,236,227,100
148,777,254,236,227,100
148,1146,254,236,227,100
148,1180,254,236,227,100
148,1315,254,236,227,100
158,801,254,236,227,100
158,893,254,236,227,100
158,1226,254,236,227,100
158,1290,254,236,227,100
166,861,254,236,227,100
861,862,254,236,227,100
183,322,254,236,227,100
183,884,254,236,227,100
