11,10,255,245,240,100
11,47,255,245,240,100
11,100,255,245,240,100
11,296,255,245,240,100
11,297,255,245,240,100
11,298,255,245,240,100
16,262,255,245,240,100
16,335,255,245,240,100
30,28,255,245,240,100
30,29,255,245,240,100
30,34,255,245,240,100
30,38,255,245,240,100
30,61,255,245,240,100
30,95,255,245,240,100
30,331,255,245,240,100
69,27,255,245,240,100
69,179,255,245,240,100
69,183,255,245,240,100
69,260,255,245,240,100
69,316,255,245,240,100
69,331,255,245,240,100
69,390,255,245,240,100
105,286,255,245,240,100
286,47,255,245,240,100
286,100,255,245,240,100
286,296,255,245,240,100
286,297,255,245,240,100
286,319,255,245,240,100
286,331,255,245,240,100
286,368,255,245,240,100
286,383,255,245,240,100
286,408,255,245,240,100
286,411,255,245,240,100
286,414,255,245,240,100
108,7,255,245,240,100
108,296,255,245,240,100
114,286,255,245,240,100
123,8,255,245,240,100
125,144,255,245,240,100
128,8,255,245,240,100
175,51,255,245,240,100
175,104,255,245,240,100
175,229,255,245,240,100
175,296,255,245,240,100
175,331,255,245,240,100
192,190,255,245,240,100
192,191,255,245,240,100
192,193,255,245,240,100
192,195,255,245,240,100
192,246,255,245,240,100
192,331,255,245,240,100
192,335,255,245,240,100
192,402,255,245,240,100
192,408,255,245,240,100
192,414,255,245,240,100
192,415,255,245,240,100
192,417,255,245,240,100
192,418,255,245,240,100
208,175,255,245,240,100
208,220,255,245,240,100
220,331,255,245,240,100
238,331,255,245,240,100
259,247,255,245,240,100
259,262,255,245,240,100
259,357,255,245,240,100
287,286,255,245,240,100
289,47,255,245,240,100
289,286,255,245,240,100
289,383,255,245,240,100
289,409,255,245,240,100
291,286,255,245,240,100
326,255,255,245,240,100
330,179,255,245,240,100
330,260,255,245,240,100
330,316,255,245,240,100
336,302,255,245,240,100
339,47,255,245,240,100
339,69,255,245,240,100
340,47,255,245,240,100
340,243,255,245,240,100
352,42,255,245,240,100
352,102,255,245,240,100
352,287,255,245,240,100
352,353,255,245,240,100
353,42,255,245,240,100
353,317,255,245,240,100
353,335,255,245,240,100
399,404,255,245,240,100
404,331,255,245,240,100
404,410,255,245,240,100
404,413,255,245,240,100
404,414,255,245,240,100
404,415,255,245,240,100
404,416,255,245,240,100
401,404,255,245,240,100
403,404,255,245,240,100
405,404,255,245,240,100
406,404,255,245,240,100
407,404,255,245,240,100
412,404,255,245,240,100
