318,320,255,245,240,100
86,85,255,245,240,100
86,449,255,245,240,100
85,449,255,245,240,100
87,86,255,245,240,100
87,21,255,245,240,100
87,449,255,245,240,100
51,124,255,245,240,100
51,320,255,245,240,100
109,345,255,245,240,100
295,320,255,245,240,100
295,575,255,245,240,100
445,124,255,245,240,100
542,449,255,245,240,100
542,575,255,245,240,100
542,578,255,245,240,100
542,569,255,245,240,100
552,449,255,245,240,100
552,575,255,245,240,100
579,449,255,245,240,100
579,575,255,245,240,100
263,449,255,245,240,100
263,574,255,245,240,100
263,575,255,245,240,100
263,264,255,245,240,100
344,345,255,245,240,100
547,449,255,245,240,100
546,449,255,245,240,100
546,575,255,245,240,100
551,449,255,245,240,100
551,579,255,245,240,100
551,575,255,245,240,100
551,566,255,245,240,100
537,320,255,245,240,100
537,449,255,245,240,100
537,572,255,245,240,100
574,449,255,245,240,100
362,85,255,245,240,100
362,449,255,245,240,100
572,449,255,245,240,100
572,577,255,245,240,100
573,449,255,245,240,100
93,449,255,245,240,100
93,575,255,245,240,100
93,579,255,245,240,100
262,449,255,245,240,100
262,575,255,245,240,100
262,578,255,245,240,100
262,579,255,245,240,100
578,449,255,245,240,100
578,574,255,245,240,100
578,575,255,245,240,100
578,579,255,245,240,100
264,449,255,245,240,100
264,574,255,245,240,100
264,575,255,245,240,100
264,579,255,245,240,100
569,449,255,245,240,100
569,567,255,245,240,100
569,572,255,245,240,100
569,575,255,245,240,100
569,578,255,245,240,100
569,579,255,245,240,100
566,449,255,245,240,100
566,574,255,245,240,100
566,575,255,245,240,100
566,577,255,245,240,100
564,449,255,245,240,100
564,566,255,245,240,100
564,568,255,245,240,100
564,575,255,245,240,100
564,578,255,245,240,100
568,449,255,245,240,100
568,575,255,245,240,100
568,578,255,245,240,100
565,449,255,245,240,100
565,566,255,245,240,100
565,567,255,245,240,100
567,449,255,245,240,100
567,575,255,245,240,100
567,577,255,245,240,100
567,578,255,245,240,100
