656,2960,255,245,240,100
1569,1591,255,245,240,100
128,2040,255,245,240,100
232,231,255,245,240,100
232,2322,255,245,240,100
232,512,255,245,240,100
231,2322,255,245,240,100
231,1223,255,245,240,100
233,232,255,245,240,100
233,52,255,245,240,100
233,2322,255,245,240,100
151,479,255,245,240,100
151,1591,255,245,240,100
434,1752,255,245,240,100
2322,2561,255,245,240,100
2322,1654,255,245,240,100
2322,1854,255,245,240,100
1390,1591,255,245,240,100
1390,2968,255,245,240,100
1390,1888,255,245,240,100
1390,2966,255,245,240,100
1390,2996,255,245,240,100
2301,479,255,245,240,100
2301,15,255,245,240,100
2799,2322,255,245,240,100
2799,2968,255,245,240,100
2799,2986,255,245,240,100
2799,2921,255,245,240,100
2799,2966,255,245,240,100
2799,2967,255,245,240,100
2799,2925,255,245,240,100
2799,2987,255,245,240,100
2799,2969,255,245,240,100
2831,2322,255,245,240,100
2831,2968,255,245,240,100
2831,2882,255,245,240,100
2831,2926,255,245,240,100
2831,2946,255,245,240,100
2831,2997,255,245,240,100
2831,2987,255,245,240,100
2998,2322,255,245,240,100
2998,2968,255,245,240,100
2998,2960,255,245,240,100
2998,1654,255,245,240,100
2998,2254,255,245,240,100
217,2148,255,245,240,100
1213,2322,255,245,240,100
1213,2959,255,245,240,100
1213,2968,255,245,240,100
1213,1214,255,245,240,100
1213,2974,255,245,240,100
1213,2975,255,245,240,100
1213,2969,255,245,240,100
1213,2972,255,245,240,100
577,566,255,245,240,100
593,565,255,245,240,100
597,565,255,245,240,100
1394,2148,255,245,240,100
1691,1752,255,245,240,100
2819,2322,255,245,240,100
2819,2798,255,245,240,100
2818,2322,255,245,240,100
2818,2968,255,245,240,100
2830,2322,255,245,240,100
2830,2998,255,245,240,100
2830,2968,255,245,240,100
2830,2888,255,245,240,100
2830,2967,255,245,240,100
2830,2887,255,245,240,100
2830,2900,255,245,240,100
2830,2909,255,245,240,100
2830,2910,255,245,240,100
2830,2975,255,245,240,100
2830,2829,255,245,240,100
582,565,255,245,240,100
2686,1591,255,245,240,100
2686,2322,255,245,240,100
2686,2952,255,245,240,100
585,565,255,245,240,100
2959,2322,255,245,240,100
2959,512,255,245,240,100
1920,231,255,245,240,100
1920,2322,255,245,240,100
1920,2820,255,245,240,100
1920,2798,255,245,240,100
1920,2251,255,245,240,100
2952,2322,255,245,240,100
2952,2982,255,245,240,100
2952,512,255,245,240,100
2952,2254,255,245,240,100
2954,2322,255,245,240,100
270,2322,255,245,240,100
270,2968,255,245,240,100
270,2998,255,245,240,100
270,2877,255,245,240,100
270,2966,255,245,240,100
270,84,255,245,240,100
270,1900,255,245,240,100
270,263,255,245,240,100
1212,2322,255,245,240,100
1212,2968,255,245,240,100
1212,2986,255,245,240,100
1212,2998,255,245,240,100
1212,2956,255,245,240,100
