22,11,180,18,24,100
22,18,180,18,24,100
22,17,180,18,24,100
40,22,180,18,24,100
40,34,180,18,24,100
40,11,180,18,24,100
40,20,180,18,24,100
40,41,180,18,24,100
31,22,180,18,24,100
31,6,180,18,24,100
31,41,180,18,24,100
38,22,180,18,24,100
38,31,180,18,24,100
38,34,180,18,24,100
38,40,180,18,24,100
38,33,180,18,24,100
38,6,180,18,24,100
38,20,180,18,24,100
38,41,180,18,24,100
26,22,180,18,24,100
26,34,180,18,24,100
26,36,180,18,24,100
26,28,180,18,24,100
35,22,180,18,24,100
35,31,180,18,24,100
35,34,180,18,24,100
32,22,180,18,24,100
32,29,180,18,24,100
32,33,180,18,24,100
32,38,180,18,24,100
32,40,180,18,24,100
32,6,180,18,24,100
32,39,180,18,24,100
32,20,180,18,24,100
32,37,180,18,24,100
32,28,180,18,24,100
32,41,180,18,24,100
36,22,180,18,24,100
36,34,180,18,24,100
36,38,180,18,24,100
36,28,180,18,24,100
29,22,180,18,24,100
29,33,180,18,24,100
29,34,180,18,24,100
29,38,180,18,24,100
29,40,180,18,24,100
29,6,180,18,24,100
29,20,180,18,24,100
29,41,180,18,24,100
1,34,180,18,24,100
25,22,180,18,24,100
25,40,180,18,24,100
6,18,180,18,24,100
6,9,180,18,24,100
6,17,180,18,24,100
6,21,180,18,24,100
19,23,180,18,24,100
4,6,180,18,24,100
4,22,180,18,24,100
4,34,180,18,24,100
4,20,180,18,24,100
4,23,180,18,24,100
11,18,180,18,24,100
11,17,180,18,24,100
24,6,180,18,24,100
24,8,180,18,24,100
24,11,180,18,24,100
24,20,180,18,24,100
24,34,180,18,24,100
24,12,180,18,24,100
37,6,180,18,24,100
37,20,180,18,24,100
37,22,180,18,24,100
37,29,180,18,24,100
37,31,180,18,24,100
37,32,180,18,24,100
37,34,180,18,24,100
37,36,180,18,24,100
37,39,180,18,24,100
37,40,180,18,24,100
37,23,180,18,24,100
37,28,180,18,24,100
37,41,180,18,24,100
27,22,180,18,24,100
27,29,180,18,24,100
27,34,180,18,24,100
27,37,180,18,24,100
27,38,180,18,24,100
27,39,180,18,24,100
27,42,180,18,24,100
27,28,180,18,24,100
42,6,180,18,24,100
42,20,180,18,24,100
42,22,180,18,24,100
42,24,180,18,24,100
42,26,180,18,24,100
42,29,180,18,24,100
42,32,180,18,24,100
42,33,180,18,24,100
42,34,180,18,24,100
42,36,180,18,24,100
42,37,180,18,24,100
42,39,180,18,24,100
42,40,180,18,24,100
42,23,180,18,24,100
42,28,180,18,24,100
42,41,180,18,24,100
18,23,180,18,24,100
18,17,180,18,24,100
3,8,180,18,24,100
3,18,180,18,24,100
3,17,180,18,24,100
14,4,180,18,24,100
14,22,180,18,24,100
14,23,180,18,24,100
14,24,180,18,24,100
14,29,180,18,24,100
14,34,180,18,24,100
14,37,180,18,24,100
14,40,180,18,24,100
14,28,180,18,24,100
14,41,180,18,24,100
14,5,180,18,24,100
28,6,180,18,24,100
28,20,180,18,24,100
28,22,180,18,24,100
28,29,180,18,24,100
28,31,180,18,24,100
28,33,180,18,24,100
28,34,180,18,24,100
28,36,180,18,24,100
28,39,180,18,24,100
28,40,180,18,24,100
28,41,180,18,24,100
41,6,180,18,24,100
41,22,180,18,24,100
41,23,180,18,24,100
41,34,180,18,24,100
41,40,180,18,24,100
17,11,180,18,24,100
17,12,180,18,24,100
17,21,180,18,24,100
5,0,180,18,24,100
5,1,180,18,24,100
5,3,180,18,24,100
5,4,180,18,24,100
5,10,180,18,24,100
5,11,180,18,24,100
5,14,180,18,24,100
5,22,180,18,24,100
5,23,180,18,24,100
5,24,180,18,24,100
5,28,180,18,24,100
5,30,180,18,24,100
5,31,180,18,24,100
5,32,180,18,24,100
5,33,180,18,24,100
5,34,180,18,24,100
5,36,180,18,24,100
5,37,180,18,24,100
5,40,180,18,24,100
5,42,180,18,24,100
